model,seed,prompt_id,family,pair_id,is_financial,idx,parse_mode,name,formula,rationale,source_type,source_ref,quote_found,valid,reasons,warnings,canonical,depth,n_vars,scale_free,uses_ts,uses_note_var
gemma4-e2b-plecpu,0,F4-002,F4,P03-PNJ24-inventory,False,1,strict,inventory_to_revenue_ratio_lag,"safe_div(revenue, inventory_gross) * lag(1, 2)",Tỷ lệ doanh thu so với hàng tồn kho gốc trong quá khứ giúp đánh giá khả năng thanh lý hàng tồn kho.,line_item,"revenue, inventory_gross",False,False,duplicate,,"(lag(1,2)*safe_div(revenue,inventory_gross))",3,2,False,True,False
gemma4-e2b-plecpu,0,F4-002,F4,P03-PNJ24-inventory,False,2,strict,inventory_to_current_assets_ratio_delta,"delta(current_assets, 4) safe_div(inventory, current_assets)",Sự thay đổi tương đối của tỷ lệ tồn kho so với tài sản ngắn hạn phản ánh áp lực thanh khoản.,line_item,"current_assets, inventory",False,False,syntax_error,,,,,False,True,False
gemma4-e2b-plecpu,0,F1-004,F1,P04-GAS24-receivables,False,0,strict,receivables_to_revenue_ratio_zscore_1,zscore(receivables_customers) * (1.0 / revenue),"Công thức này đo lường mức độ phụ thuộc của doanh thu vào các khoản phải thu của khách hàng. Tỷ lệ cao hơn cho thấy rủi ro thanh khoản cao hơn, có thể ảnh hưởng tiêu cực đến lợi suất cổ phiếu.",line_item,"receivables_customers, revenue",False,False,raw_division,,((1/revenue)*zscore(receivables_customers)),3,2,False,False,False
gemma4-e2b-plecpu,0,F1-004,F1,P04-GAS24-receivables,False,1,strict,provision_doubtful_debt_to_current_assets_ratio_delta_2,"delta(provision_doubtful_debt, current_assets) * (1.0 / (current_assets + provision_doubtful_debt))",Đo lường mức độ dự phòng rủi ro nợ khó đòi so với tổng tài sản ngắn hạn. Mức độ dự phòng cao hơn có thể là tín hiệu cảnh báo về chất lượng tài sản và rủi ro nợ phải thu.,line_item,"provision_doubtful_debt, current_assets",False,False,bad_lag:delta|raw_division,,"((1/(current_assets+provision_doubtful_debt))*delta(provision_doubtful_debt,current_assets))",4,2,False,True,False
gemma4-e2b-plecpu,0,F1-004,F1,P04-GAS24-receivables,False,2,strict,cfo_to_receivables_ratio_lag_1,"lag(cfo, 1) * (1.0 / receivables_customers)",Phân tích mối quan hệ giữa dòng tiền thuần và các khoản phải thu. Dòng tiền thuần âm hoặc không đủ để bù đắp các khoản phải thu lớn có thể là yếu tố tiêu cực cho định giá cổ phiếu.,line_item,"cfo, receivables_customers",False,False,raw_division,,"((1/receivables_customers)*lag(cfo,1))",3,2,False,True,False
gemma4-e2b-plecpu,0,F2-004,F2,P04-GAS24-receivables,False,0,strict,receivables_ratio_to_assets_growth,"growth(receivables_customers, 1) * safe_div(current_assets, total_assets)","Công thức này đo lường mức độ tăng trưởng của khoản phải thu khách hàng so với tổng tài sản trong kỳ, cho thấy hiệu quả quản lý rủi ro tín dụng và khả năng thu hồi nợ trong kỳ.",line_item,số dư các khoản phải thu ngắn hạn của khách hàng khó có khả năng thu hồi,False,True,,,"(growth(receivables_customers,1)*safe_div(current_assets,total_assets))",3,3,True,True,False
gemma4-e2b-plecpu,0,F2-004,F2,P04-GAS24-receivables,False,1,strict,doubtful_debt_vs_receivables_ratio,"abs(provision_doubtful_debt) safe_div(receivables_customers, provision_doubtful_debt)",Tỷ lệ giữa dự phòng nợ khó đòi và tổng khoản phải thu ngắn hạn cho thấy mức độ bảo đảm của dự phòng. Tỷ lệ thấp có thể ám chỉ rủi ro tiềm ẩn cao hơn so với mức dự phòng hiện tại.,line_item,Dự phòng phải thu ngắn hạn khó đòi,False,False,syntax_error,,,,,False,False,False
gemma4-e2b-plecpu,0,F2-004,F2,P04-GAS24-receivables,False,2,strict,receivables_lag_zscore,"zscore(receivables_customers, 1) lag(receivables_customers, 1)","Công thức này sử dụng giá trị chuẩn hóa của khoản phải thu ngắn hạn trong kỳ và so sánh nó với giá trị của chính nó trong quý trước, giúp xác định xu hướng biến động của khoản phải thu.",note,số dư các khoản phải thu ngắn hạn của khách hàng khó có khả năng thu hồi lần lượt là 5.441.791.177.829 Đồng và 1.795.966.693.990 Đồng như đã trình bày tại Thuyết minh 8,True,False,syntax_error,,,,,False,True,False
gemma4-e2b-plecpu,0,F3-003,F3,P04-GAS24-receivables,False,0,strict,receivables_to_assets_ratio,"safe_div(receivables_customers, total_assets)",Tỷ lệ phải thu ngắn hạn của khách hàng so với tổng tài sản thể hiện mức độ rủi ro thanh khoản và khả năng thu hồi của doanh nghiệp; tỷ lệ cao cho thấy rủi ro cao hơn.,line_item,"receivables_customers, total_assets",False,True,,,"safe_div(receivables_customers,total_assets)",2,2,True,False,False
gemma4-e2b-plecpu,0,F3-003,F3,P04-GAS24-receivables,False,1,strict,doubtful_debt_ratio,"safe_div(provision_doubtful_debt, short_term_receivables)",Tỷ lệ dự phòng phải thu khó đòi trên tổng các khoản phải thu ngắn hạn cho thấy mức độ suy giảm chất lượng của các khoản phải thu còn lại.,line_item,"provision_doubtful_debt, short_term_receivables",False,True,,,"safe_div(provision_doubtful_debt,short_term_receivables)",2,2,True,False,False
gemma4-e2b-plecpu,0,F3-003,F3,P04-GAS24-receivables,False,2,strict,receivables_note_ratio,"safe_div(receivables_customers, short_term_receivables)","Dựa trên thuyết minh, số dư phải thu ngắn hạn của khách hàng khó có khả năng thu hồi là chỉ báo trực tiếp về chất lượng nợ; tỷ lệ này đo lường mức độ rủi ro của các khoản phải thu.",note,"Tại ngày 31 tháng 12 năm 2024 và ngày 31 tháng 12 năm 2023, số dư các khoản phải thu ngắn hạn của khách hàng khó có khả năng thu hồi",True,True,,,"safe_div(receivables_customers,short_term_receivables)",2,2,True,False,False
gemma4-e2b-plecpu,0,F4-003,F4,P04-GAS24-receivables,False,0,recovered,receivables_risk_zscore,zscore(receivables_customers),Độ biến động của khoản phải thu khách hàng là chỉ báo trực tiếp về rủi ro tín dụng và khả năng thu hồi của doanh nghiệp.,line_item,receivables_customers,False,True,,,zscore(receivables_customers),2,1,True,False,False
gemma4-e2b-plecpu,0,F4-003,F4,P04-GAS24-receivables,False,1,recovered,cfo_vs_receivables_ratio,abs(cfo / (receivables_customers + 1)),Tỷ lệ lưu chuyển tiền thuần so với khoản phải thu cho thấy khả năng thanh khoản để bù đắp các khoản nợ phải thu.,line_item,"cfo, receivables_customers",False,False,raw_division,,abs((cfo/(1+receivables_customers))),4,2,False,False,False
gemma4-e2b-plecpu,0,F4-003,F4,P04-GAS24-receivables,False,2,recovered,net_income_vs_receivables_growth,"growth(net_income, 4) * safe_div(1 + std(receivables_customers, 4))",Sự tăng trưởng lợi nhuận so với biến động của khoản phải thu giúp đánh giá chất lượng thu nhập từ các khoản phải thu.,line_item,"net_income, receivables_customers",False,False,bad_arity:safe_div,,"(growth(net_income,4)*safe_div((1+std(receivables_customers,4))))",5,2,False,True,False
gemma4-e2b-plecpu,0,F2-005,F2,P05-HUT24-receivables,False,0,strict,receivables_to_total_assets_ratio,"safe_div(short_term_receivables, total_assets)",Tỷ lệ khoản phải thu ngắn hạn so với tổng tài sản phản ánh mức độ rủi ro thanh khoản và khả năng thu hồi của doanh nghiệp. Tỷ lệ cao cho thấy áp lực về dòng tiền và rủi ro nợ xấu tiềm ẩn cao hơn.,line_item,"Các khoản phải thu quá hạn thanh toán, hoặc chưa quá hạn nhưng khó có khả năng thu hồi",False,True,,,"safe_div(short_term_receivables,total_assets)",2,2,True,False,False
gemma4-e2b-plecpu,0,F2-005,F2,P05-HUT24-receivables,False,1,strict,provision_change_vs_prev_period,"delta(provision_doubtful_debt, 1)",Sự thay đổi (tăng/giảm) của dự phòng nợ phải thu khó đòi trong kỳ cho thấy sự thay đổi trong nhận thức về rủi ro tín dụng của doanh nghiệp. Dự phòng tăng có thể là dấu hiệu của việc ghi nhận rủi ro mới.,note,Trích lập dự phòng bổ sung trong năm,True,True,,,"delta(provision_doubtful_debt,1)",2,1,False,True,False
gemma4-e2b-plecpu,0,F2-005,F2,P05-HUT24-receivables,False,2,strict,receivables_to_revenue_ratio,"safe_div(receivables_customers, revenue)",Tỷ lệ khoản phải thu của khách hàng so với doanh thu phản ánh hiệu quả quản lý tín dụng và khả năng thu tiền từ khách hàng. Tỷ lệ cao có thể chỉ ra vấn đề về thu hồi công nợ.,line_item,Phải thu ngắn hạn của khách hàng,False,True,,,"safe_div(receivables_customers,revenue)",2,2,True,False,False
gemma4-e2b-plecpu,0,F3-004,F3,P05-HUT24-receivables,False,0,strict,receivables_to_assets_ratio,"safe_div(receivables_customers, total_assets)",Tỷ lệ phải thu ngắn hạn của khách hàng so với tổng tài sản là thước đo trực tiếp về mức độ rủi ro thanh khoản và khả năng thu hồi của doanh nghiệp.,line_item,"receivables_customers, total_assets",False,False,duplicate,,"safe_div(receivables_customers,total_assets)",2,2,False,False,False
gemma4-e2b-plecpu,0,F3-004,F3,P05-HUT24-receivables,False,1,strict,provision_to_receivables_ratio,"safe_div(provision_doubtful_debt, short_term_receivables)",Tỷ lệ dự phòng nợ khó đòi so với tổng các khoản phải thu ngắn hạn cho thấy mức độ thận trọng của công ty trong việc đánh giá rủi ro tín dụng.,line_item,"provision_doubtful_debt, short_term_receivables",False,False,duplicate,,"safe_div(provision_doubtful_debt,short_term_receivables)",2,2,False,False,False
gemma4-e2b-plecpu,0,F3-004,F3,P05-HUT24-receivables,False,2,strict,bad_debt_provision_trend,"delta(provision_doubtful_debt, 1)",Xu hướng thay đổi của dự phòng nợ khó đòi trong kỳ cho thấy sự biến động trong nhận thức rủi ro tín dụng của thị trường.,note,Trích lập dự phòng bổ sung trong năm,True,False,duplicate,,"delta(provision_doubtful_debt,1)",2,1,False,True,False
gemma4-e2b-plecpu,0,F1-005,F1,P06-TNG24-debt,False,0,strict,interest_expense_lag_zscore_1,"zscore(lag(interest_expense, 1))","Đo lường sự thay đổi bất thường của chi phí lãi vay trong quý hiện tại so với quý trước, chuẩn hóa trên toàn bộ thị trường để xác định các quý có rủi ro hoặc biến động cao về chi phí tài chính.",line_item,"interest_expense, lag, zscore",False,True,,,"zscore(lag(interest_expense,1))",3,1,True,True,False
gemma4-e2b-plecpu,0,F1-005,F1,P06-TNG24-debt,False,1,strict,short_term_debt_to_assets_ratio_growth,"growth(short_term_debt / total_assets, 1)","Đánh giá tốc độ tăng trưởng của tỷ lệ nợ ngắn hạn trên tổng tài sản, cho thấy mức độ phụ thuộc vào nguồn vốn ngắn hạn trong kỳ.",line_item,"short_term_debt, total_assets, growth",False,False,raw_division,,"growth((short_term_debt/total_assets),1)",3,2,False,True,False
gemma4-e2b-plecpu,0,F1-005,F1,P06-TNG24-debt,False,2,strict,financial_expense_mean_lag_zscore_2,"zscore(mean(financial_expense, 2))","Xếp hạng dựa trên mức độ biến động trung bình của chi phí tài chính trong 2 quý gần nhất, giúp lọc ra các doanh nghiệp có xu hướng chi phí tài chính không ổn định.",line_item,"financial_expense, mean, zscore",False,True,,,"zscore(mean(financial_expense,2))",3,1,True,True,False
gemma4-e2b-plecpu,0,F2-006,F2,P06-TNG24-debt,False,0,strict,interest_expense_vs_debt_ratio_zscore,"zscore(interest_expense, 4) * safe_div(long_term_debt, total_liabilities)","Công thức này đo lường mức độ phụ thuộc của chi phí lãi vay vào tổng nợ vay dài hạn so với mức độ rủi ro tổng thể của công ty, giúp xếp hạng các cổ phiếu có cấu trúc nợ vay khác nhau.",line_item,Chi phí lãi vay,False,False,bad_arity:zscore,,"(safe_div(long_term_debt,total_liabilities)*zscore(interest_expense,4))",3,3,False,False,False
gemma4-e2b-plecpu,0,F2-006,F2,P06-TNG24-debt,False,1,strict,long_term_debt_growth_lag_rank,"rank(growth(long_term_debt, 2))","Xếp hạng dựa trên tốc độ tăng trưởng của nợ vay dài hạn trong các quý trước, cho thấy xu hướng gia tăng gánh nặng tài chính trong tương lai.",note,Vay dài hạn | 716.279.584.223 | 114.479.625.701 | 224.253.960.000 | 606.505.249.924,True,True,,,"rank(growth(long_term_debt,2))",3,1,True,True,False
gemma4-e2b-plecpu,0,F2-006,F2,P06-TNG24-debt,False,2,strict,interest_expense_vs_current_liabilities_ratio_lag,"lag(interest_expense, 1) * safe_div(current_liabilities, total_liabilities)","Đo lường mối quan hệ giữa chi phí lãi vay kỳ trước và tỷ lệ nợ ngắn hạn so với tổng nợ, dự đoán áp lực thanh khoản trong kỳ tới.",line_item,Chi phí lãi vay,False,True,,,"(lag(interest_expense,1)*safe_div(current_liabilities,total_liabilities))",3,3,True,True,False
gemma4-e2b-plecpu,0,F4-004,F4,P06-TNG24-debt,False,0,recovered,interest_expense_zscore_lag4,"zscore(interest_expense, 4)","Lợi suất cổ phiếu có thể phản ánh mức độ biến động của chi phí lãi vay trong các quý trước, giúp dự đoán rủi ro chi phí trong tương lai.",line_item,interest_expense,False,False,bad_arity:zscore,,"zscore(interest_expense,4)",2,1,False,False,False
gemma4-e2b-plecpu,0,F4-004,F4,P06-TNG24-debt,False,1,recovered,cash_flow_growth_rank,"rank(growth(cfo, 2))","Tốc độ tăng trưởng lưu chuyển tiền thuần từ hoạt động kinh doanh là yếu tố quan trọng, có thể là tín hiệu tích cực cho lợi suất cổ phiếu.",line_item,cfo,False,True,,,"rank(growth(cfo,2))",3,1,True,True,False
gemma4-e2b-plecpu,0,F1-006,F1,P07-NLG17-debt,False,0,strict,interest_expense_lag_zscore_1,"zscore(lag(interest_expense, 1))","Đo lường sự thay đổi tương đối của chi phí lãi vay trong quý hiện tại so với quý trước, chuẩn hóa trên toàn bộ thị trường để xác định mức độ bất thường của chi phí lãi vay.",line_item,"interest_expense, lag, zscore",False,False,duplicate,,"zscore(lag(interest_expense,1))",3,1,False,True,False
gemma4-e2b-plecpu,0,F1-006,F1,P07-NLG17-debt,False,1,strict,debt_to_asset_ratio_growth_2,"growth(safe_div(short_term_debt, total_assets)) * growth(safe_div(short_term_debt, total_assets), 2)","Đánh giá tốc độ tăng trưởng của tỷ lệ nợ ngắn hạn trên tổng tài sản, cho thấy áp lực tài chính ngắn hạn của doanh nghiệp.",line_item,"short_term_debt, total_assets, growth",False,False,bad_arity:growth,,"(growth(safe_div(short_term_debt,total_assets))*growth(safe_div(short_term_debt,total_assets),2))",4,2,False,True,False
gemma4-e2b-plecpu,0,F1-006,F1,P07-NLG17-debt,False,2,strict,financial_expense_mean_rank_4,"rank(mean(financial_expense, 4))","Xếp hạng dựa trên giá trị trung bình của chi phí tài chính trong 4 quý gần nhất, giúp xác định các doanh nghiệp có xu hướng chi phí tài chính cao hơn mức trung bình.",line_item,"financial_expense, mean, rank",False,True,,,"rank(mean(financial_expense,4))",3,1,True,True,False
